hcp_id,specialty,practice_type,region,base_sales,engagement_score,innovation_score,calls,treatment,sales
4831,Neurology,Private,Rural,147.01973231469208,0.8641883625548357,0.7951879750962659,3,1,154.77716790891435
4832,Neurology,Private,Urban,81.99926376012858,0.7756249080938343,0.016406760261795106,2,0,88.45675828964643
4833,Neurology,Private,Semi-Urban,113.3965029085247,0.19027509223368944,0.41909507055531725,2,0,115.08504442971098
4834,Neurology,Hospital,Semi-Urban,108.80043187017978,0.15263579133084437,0.9844656302742807,3,1,113.1553450153318
4835,Neurology,Academic,Urban,80.24702379435489,0.34767667331450003,0.5798190660301559,3,1,86.66054024642476
4836,Cardiology,Private,Semi-Urban,80.36023846621057,0.4121745004435924,0.8496827885999187,8,1,88.36548869197077
4837,Neurology,Private,Semi-Urban,97.5481755629102,0.9320181513247281,0.9635594768968787,3,1,105.83753545782399
4838,Cardiology,Private,Rural,77.23221136621393,0.301620737085333,0.6850405090224067,3,1,84.95731632601719
4839,Neurology,Academic,Semi-Urban,121.8251392196232,0.8675843529684916,0.3276304616931808,5,1,127.51863862366733
4840,Endocrinology,Private,Urban,95.07778972284375,0.5053092793537157,0.30860693427113384,1,0,92.77685773752384
4841,Neurology,Academic,Rural,77.58743267322345,0.8856237255573897,0.07127740787646797,5,1,81.5822665792578
4842,Endocrinology,Hospital,Urban,98.22021282233268,0.7019537773285864,0.4277721020060995,0,0,96.92705420793341
4843,Neurology,Hospital,Semi-Urban,109.32846601484704,0.7083889681093689,0.9153894156218805,4,1,121.79150926658258
4844,Neurology,Hospital,Rural,85.51104643910121,0.5187974874961478,0.4780624265939808,1,0,84.15101411044753
4845,Neurology,Academic,Rural,60.13817616094141,0.8403040415781398,0.9109949101267809,3,1,65.86972128740912
4846,Endocrinology,Private,Rural,102.52735541524669,0.25442480524169564,0.8171419332282389,1,0,106.63625379735993
4847,Endocrinology,Private,Rural,75.66000734410476,0.907351271516869,0.9841871132899467,2,0,74.49419138086994
4848,Neurology,Private,Urban,84.12503333910782,0.6367758550359672,0.9476952818920631,0,0,84.60324185074283
4849,Cardiology,Private,Semi-Urban,109.38210339798158,0.4387089014925257,0.7064832690529896,3,1,112.52409583986159
4850,Neurology,Private,Semi-Urban,88.24202208692776,0.982189903415557,0.8712172868759749,0,0,84.33222107883867
4851,Endocrinology,Academic,Rural,97.17776426401535,0.8620141069116402,0.7480777016323756,3,1,102.01486142341973
4852,Neurology,Hospital,Semi-Urban,129.0610219727452,0.7720210128316995,0.7033945146422178,1,0,125.99218220550529
4853,Endocrinology,Private,Urban,92.95925329289516,0.27390247106894383,0.7155595778978022,2,0,106.68351452528572
4854,Endocrinology,Hospital,Semi-Urban,140.42632285140218,0.9737407004323977,0.721043675357962,2,0,139.04349220578607
4855,Endocrinology,Academic,Urban,114.79829289470047,0.7429875028259558,0.37941901186154847,0,0,112.41743713300775
4856,Neurology,Academic,Urban,81.37251396380545,0.6052172840290415,0.42356241605258416,6,1,87.64054603169009
4857,Endocrinology,Private,Semi-Urban,90.47292771042481,0.9217992290133329,0.29407115917304427,3,1,98.78075192358732
4858,Endocrinology,Academic,Urban,74.74714229918895,0.16218168192912918,0.14826057567132944,1,0,70.2148006501113
4859,Neurology,Hospital,Urban,112.74912799860293,0.13901605276427675,0.4584434003341924,6,1,114.60665794703606
4860,Endocrinology,Private,Urban,126.49029194177021,0.5637134143907602,0.8999492892722827,3,1,129.35946863044362
4861,Neurology,Private,Urban,92.83212320778213,0.05671359663311071,0.6512647066178289,3,1,95.68446793170192
4862,Endocrinology,Hospital,Rural,62.7721049211599,0.6639868618670157,0.056180359718111195,4,1,63.71785330445177
4863,Cardiology,Private,Semi-Urban,107.20939539927892,0.2407411381156198,0.811199944564652,5,1,101.67350534096103
4864,Cardiology,Private,Rural,82.7603420685657,0.11902657794307137,0.9354015272175004,0,0,85.5084084114892
4865,Endocrinology,Hospital,Urban,85.78661961775883,0.409495849791478,0.8294224399867706,4,1,91.41647857746369
4866,Cardiology,Private,Semi-Urban,106.23054332120883,0.4659496263655637,0.7275414141557469,1,0,100.06201399484156
4867,Neurology,Private,Urban,124.63968240638869,0.1704848638960711,0.15012039581332148,2,0,129.61706925269348
4868,Cardiology,Hospital,Semi-Urban,114.79003456240774,0.041535270956132186,0.3489998922525881,1,0,119.76966227741944
4869,Endocrinology,Academic,Rural,108.59001976587635,0.41405559123881364,0.5652868883480303,3,1,118.66165255114545
4870,Endocrinology,Hospital,Semi-Urban,96.85495794826912,0.7595263359884299,0.07686077937838953,2,0,89.11154050319878
4871,Neurology,Private,Urban,73.5912807668879,0.8741997706010216,0.10627021413578486,1,0,77.81284086762793
4872,Endocrinology,Hospital,Semi-Urban,106.95884233997243,0.09754829412909971,0.9342539220111499,2,0,102.73330836428283
4873,Neurology,Private,Semi-Urban,114.35459929384976,0.5246754630112551,0.7026911932759836,3,1,113.3300410408939
4874,Cardiology,Private,Rural,88.09835306880825,0.2634029888063848,0.27508704605127554,2,0,85.52823807703153
4875,Cardiology,Hospital,Urban,92.67273075941775,0.3746338696028665,0.3273603097613478,6,1,92.29132494716262
4876,Neurology,Private,Semi-Urban,122.20103848366475,0.9334418297599064,0.3844293042801694,4,1,124.35839289283601
4877,Neurology,Academic,Rural,92.15048960099696,0.35207477294564693,0.07507129257871692,5,1,99.51262868368293
4878,Endocrinology,Private,Semi-Urban,94.5887870251395,0.36534593017832684,0.7391769987144281,7,1,94.20226292339053
4879,Cardiology,Hospital,Urban,98.23200376012818,0.20939582574499127,0.17683401209120564,4,1,102.6065906401474
4880,Neurology,Academic,Semi-Urban,113.31115165878842,0.9600184180258555,0.8051200248207101,1,0,111.16226822046723
4881,Cardiology,Academic,Semi-Urban,105.86662408476452,0.4564873566602834,0.8458724297769336,3,1,111.93656098519064
4882,Neurology,Private,Semi-Urban,104.38526000895996,0.5703921340567629,0.6384341774274641,3,1,107.89954087653507
4883,Cardiology,Hospital,Semi-Urban,130.35738626004562,0.45316809230139976,0.7698549433989131,3,1,131.52661622681015
4884,Endocrinology,Private,Urban,91.80962153244639,0.25291907676386416,0.17183516668604337,4,1,87.27295877489838
4885,Cardiology,Private,Rural,80.98932193758635,0.8104126131409869,0.5759389826706368,1,0,74.43525666947279
4886,Cardiology,Hospital,Rural,120.441961094919,0.02847122587682116,0.6767993144461313,2,0,113.44206011850272
4887,Cardiology,Hospital,Semi-Urban,104.618632002824,0.6902434300916938,0.6615605808542778,4,1,109.13258769349048
4888,Cardiology,Private,Urban,88.215076068799,0.5942728105993524,0.11728987764318077,4,1,95.44990472003359
4889,Cardiology,Academic,Urban,92.80269172440467,0.14428065068874918,0.3443824624800381,0,0,87.2119889048114
4890,Endocrinology,Private,Urban,74.52139945738932,0.16590504430068942,0.32503752148233656,5,1,75.52299339542787
4891,Neurology,Academic,Urban,104.63360365576305,0.6592255879008694,0.5725268725969084,2,0,103.89055215611627
4892,Cardiology,Private,Urban,70.77157928055472,0.3121387916632715,0.7652371288677532,1,0,77.23201162468844
4893,Endocrinology,Hospital,Urban,113.64056115261593,0.2657380781656792,0.5705903661702137,5,1,117.66866191651225
4894,Cardiology,Academic,Semi-Urban,89.55198569291414,0.059156095537279296,0.7548274386516542,2,0,86.30210027826834
4895,Cardiology,Hospital,Rural,72.11938396583999,0.7664830893227842,0.09896759669900812,4,1,68.9648999205869
4896,Neurology,Hospital,Rural,121.94497573382436,0.8826719353006454,0.8781386908672774,2,0,112.30807847074783
4897,Cardiology,Hospital,Semi-Urban,145.12788775559952,0.8198443517257338,0.5366170693642597,3,1,146.45981306797273
4898,Endocrinology,Hospital,Rural,108.74641017677166,0.4660341195000369,0.03749866046717287,2,0,119.55485076143714
4899,Endocrinology,Hospital,Urban,94.29158327445062,0.5339564085805625,0.6432130030224263,3,1,94.17219268017381
4900,Neurology,Private,Urban,80.7986331036586,0.24227619398468836,0.5173471873630755,1,0,71.36546337170346
4901,Cardiology,Academic,Rural,105.23669224210238,0.17285473941878615,0.22036956884856496,2,0,96.99345230977457
4902,Endocrinology,Private,Urban,112.73465526799649,0.8230011748913447,0.7644254586113547,3,1,124.94400399021018
4903,Cardiology,Private,Urban,100.1378630299128,0.7983441605448303,0.93356825120798,5,1,102.96811850282961
4904,Cardiology,Private,Rural,117.9087584598681,0.777359828436892,0.32268345384350583,5,1,123.86957652684009
4905,Cardiology,Hospital,Semi-Urban,130.2777937540813,0.4633593063976348,0.493915682816369,1,0,131.83762095217202
4906,Neurology,Private,Rural,74.80623598686627,0.8645077608445592,0.12817499869842908,2,0,71.65716770101652
4907,Cardiology,Academic,Rural,105.88098603438148,0.9262320693508147,0.9297997237048161,6,1,110.94558052464656
4908,Endocrinology,Private,Rural,61.93336001153551,0.32834434465344475,0.31879605961923296,2,0,57.24045652360343
4909,Cardiology,Hospital,Rural,83.71902390350331,0.22469449178035583,0.19478468369952584,2,0,74.5828642144776
4910,Endocrinology,Academic,Semi-Urban,114.39727915900284,0.4642630307759832,0.47842867676945544,2,0,119.51909667576112
4911,Cardiology,Academic,Semi-Urban,99.06389849226062,0.1793263566745925,0.04328248950118074,4,1,103.82684880964275
4912,Endocrinology,Academic,Urban,67.7820316086696,0.8840028851398969,0.2528368312264049,3,1,69.60265844986532
4913,Endocrinology,Academic,Urban,120.99822328020797,0.33799050007776943,0.06765773649141082,2,0,121.37816692709067
4914,Cardiology,Private,Rural,89.13532421236722,0.5761717865405768,0.12737115449419978,2,0,94.06879185842477
4915,Cardiology,Hospital,Urban,117.01774457516281,0.594719495907125,0.1121575508658681,3,1,105.93408899126578
4916,Endocrinology,Academic,Semi-Urban,110.25363949469966,0.5149878803458964,0.8724199550179572,3,1,118.75013253638981
4917,Neurology,Academic,Urban,83.33744437852152,0.1565257094230983,0.930434848034628,3,1,91.6133964195435
4918,Cardiology,Hospital,Urban,117.37812235661224,0.9910006400933713,0.47452216578014605,2,0,126.8317563436755
4919,Neurology,Private,Urban,106.37233280398918,0.1726032292411297,0.6304170878533453,3,1,112.67959294896589
4920,Cardiology,Academic,Rural,103.50095366537703,0.7515073605709098,0.6959018972629984,1,0,111.47756308690263
4921,Cardiology,Private,Urban,90.63697551928563,0.791362874055159,0.39131332487206016,6,1,91.87301030004426
4922,Cardiology,Private,Semi-Urban,77.94551921041133,0.14516370836127268,0.37021046704288785,2,0,78.03128079720345
4923,Cardiology,Private,Semi-Urban,91.62639872389938,0.9331635115498803,0.6755690192236696,4,1,93.76745226460791
4924,Neurology,Private,Semi-Urban,91.19103306697971,0.4877587626277283,0.37671451524523847,2,0,88.14884749110004
4925,Cardiology,Academic,Semi-Urban,117.03237937465418,0.6288829585676866,0.5810095195501771,4,1,126.54689208864528
4926,Endocrinology,Academic,Urban,67.02030883901132,0.6421860560347962,0.5151928108114577,2,0,69.19277742612101
4927,Endocrinology,Private,Rural,129.41429779933716,0.5049551255923007,0.5244606009009815,2,0,132.05211787415948
4928,Neurology,Private,Semi-Urban,130.5119083511014,0.1420220441211537,0.829358862876451,2,0,122.83704370136577
4929,Cardiology,Hospital,Semi-Urban,87.17992394952608,0.7517533578912992,0.7040571088986965,6,1,95.45343699886071
4930,Endocrinology,Hospital,Rural,128.03147621343027,0.5817858351234922,0.9606826540380929,8,1,141.4319790456223
4931,Neurology,Hospital,Rural,79.8883622582913,0.11868061525738349,0.7909766272515796,3,1,86.44258224450952
4932,Cardiology,Academic,Semi-Urban,122.54251093680442,0.7003219686336086,0.14579251459989573,6,1,120.58365402572832
4933,Endocrinology,Hospital,Semi-Urban,83.60681891400549,0.7027632608064905,0.7384833029998428,5,1,89.23151216428415
4934,Endocrinology,Academic,Rural,120.66873781774622,0.5484864460959151,0.6656475539671354,3,1,132.75754275153372
4935,Neurology,Academic,Semi-Urban,71.2521353977848,0.09054881029156803,0.6460439795113485,5,1,76.32268706921904
4936,Cardiology,Academic,Semi-Urban,121.65704557031233,0.35264403113672926,0.48074462619200364,5,1,131.47447260108373
4937,Cardiology,Academic,Urban,125.7716114421923,0.050924107626700965,0.062463919815986424,1,0,135.3738166259115
4938,Endocrinology,Hospital,Rural,70.60853952464107,0.47759601882639136,0.9514847675100698,7,1,75.89205193371502
4939,Endocrinology,Private,Urban,135.14518885952305,0.9064471318940434,0.8519246947244119,3,1,134.82763927428496
4940,Endocrinology,Private,Urban,120.36993003449581,0.0022529826129237263,0.48680803741185796,2,0,117.90657366706404
4941,Cardiology,Private,Rural,60.04015843539631,0.2666386530424122,0.15858096763080842,1,0,69.71639634124334
4942,Neurology,Hospital,Urban,90.2007946204026,0.799859101148085,0.8244726578557586,2,0,94.41710385953091
4943,Neurology,Private,Semi-Urban,120.75203611361503,0.009860833821606518,0.4306716054091858,2,0,122.00968761637593
4944,Cardiology,Hospital,Urban,114.46223223697089,0.010173437046006706,0.39011392350635943,1,0,119.88931913718935
4945,Neurology,Hospital,Rural,102.23575139754556,0.6108185860943991,0.6653822319327014,2,0,100.02553407817756
4946,Endocrinology,Hospital,Semi-Urban,118.55929299798551,0.7891997567985845,0.7586753985326515,1,0,116.97825995230212
4947,Neurology,Private,Semi-Urban,82.51941635633439,0.7765054174666707,0.06284073662045808,4,1,81.68050461008615
4948,Neurology,Private,Semi-Urban,100.9472588042807,0.779578020749287,0.7675564164835129,4,1,118.03332299460432
4949,Neurology,Private,Semi-Urban,83.08837603594628,0.3610063448176657,0.7339405013516281,4,1,88.81870668299356
4950,Endocrinology,Academic,Urban,102.69618520244443,0.8827241442744588,0.5892096105220436,1,0,102.21420758714173
4951,Cardiology,Hospital,Urban,120.02061916051147,0.012835601396736895,0.3384189143581343,2,0,121.15235071007497
4952,Endocrinology,Academic,Semi-Urban,115.63120959263217,0.3121887367723004,0.16480214725582787,7,1,116.97002906152511
4953,Cardiology,Hospital,Rural,104.45779475102471,0.3371876948353899,0.10265296918386324,1,0,100.20940794315337
4954,Cardiology,Private,Semi-Urban,119.79387501191624,0.16557112581954114,0.0011836937185679686,4,1,125.7236752172516
4955,Cardiology,Hospital,Urban,121.76356027513427,0.3362259729920992,0.20646017569209285,3,1,113.41697506222368
4956,Neurology,Hospital,Semi-Urban,135.94645742925144,0.585884130052109,0.41133697004997294,5,1,140.8418579766287
4957,Neurology,Academic,Urban,123.34936409095175,0.5202793126973825,0.24364433140008435,3,1,127.31662626219132
4958,Cardiology,Hospital,Semi-Urban,113.12846036155557,0.31942735858453986,0.3089790536050099,4,1,108.02936087438923
4959,Cardiology,Private,Rural,118.68182709287598,0.7493275136824555,0.3904524153609902,4,1,125.21783366310872
4960,Neurology,Hospital,Semi-Urban,104.87118828552771,0.7147905784378072,0.3082623084654311,2,0,102.64853077205089
4961,Endocrinology,Hospital,Rural,94.40101134013315,0.28069647708044043,0.7246210386587307,4,1,90.68699673630405
4962,Cardiology,Hospital,Rural,117.35217654207054,0.3232283927779175,0.4917267891649699,2,0,118.29629471419355
4963,Endocrinology,Academic,Semi-Urban,115.1424867145011,0.28752019863212763,0.019327147752040696,2,0,119.79030955252414
4964,Neurology,Hospital,Rural,105.83910545345721,0.12885116651121553,0.2266682313623034,2,0,121.388624551908
4965,Cardiology,Hospital,Rural,96.1081161168073,0.7527816429608548,0.7096582446345308,1,0,94.15207625055857
4966,Endocrinology,Academic,Urban,94.9989228790585,0.04627651051524906,0.3009305232867858,5,1,97.12722239762682
4967,Endocrinology,Academic,Urban,91.82578944520402,0.15058049410342278,0.9201417716990489,3,1,99.54049020250199
4968,Endocrinology,Academic,Rural,125.11415651169662,0.10530451774784744,0.7126640474474206,2,0,125.81413168519158
4969,Neurology,Academic,Semi-Urban,123.56853916975314,0.8253389755243343,0.28992697587964134,2,0,127.22872575461815
4970,Neurology,Private,Rural,122.71003793717404,0.04400851538675099,0.5164098461734441,6,1,123.29092831968771
4971,Endocrinology,Private,Semi-Urban,78.96282815510253,0.6646272899165588,0.6672390301801697,6,1,83.40069867701739
4972,Endocrinology,Hospital,Urban,92.81418320869965,0.04447459841080348,0.19336586533709532,8,1,85.63863310549901
4973,Neurology,Private,Semi-Urban,94.85217450404494,0.7864434039217993,0.2461874678868623,3,1,96.5737358440135
4974,Endocrinology,Hospital,Rural,87.87711059679509,0.9127140863937485,0.5071237458622565,3,1,84.91076797600829
4975,Endocrinology,Private,Rural,137.25190197202346,0.48684316583456144,0.9248947224902921,1,0,129.47858850396565
4976,Neurology,Academic,Rural,108.00928911098687,0.8045418010122957,0.3440103668576152,1,0,112.42426925295277
4977,Endocrinology,Academic,Rural,106.57218383807418,0.7064105328502284,0.4021303281007065,2,0,100.10855791277534
4978,Endocrinology,Private,Rural,90.68159329176854,0.7956352921734672,0.19062021068151358,1,0,95.3640280840224
4979,Endocrinology,Private,Semi-Urban,117.24183974296281,0.7667751995259885,0.5932086952731095,3,1,121.71601963139284
4980,Neurology,Hospital,Rural,143.83073519324856,0.20536788373873194,0.7401507472509984,5,1,147.36659993977568
4981,Endocrinology,Hospital,Urban,101.61902044792781,0.49955901015478954,0.44064226630962045,3,1,99.61659718532648
4982,Neurology,Hospital,Rural,95.32970396910268,0.9604141871263858,0.7502493796598184,4,1,101.8095715770335
4983,Neurology,Academic,Semi-Urban,98.18829714423043,0.34353294458149164,0.3026047233679574,1,0,105.89518183272216
